date,home,away,redzone_sucess_opp_homeAvg,redzone_rate_opp_homeAvg,redzone_sucess_homeAvg,redzone_rate_homeAvg
10/28/2012,Eagles,Falcons,0.617222497,0.179528425,0.758533948,0.20302078
10/28/2012,Bears,Panthers,0.610710396,0.166850349,0.458347947,0.173757299
10/28/2012,Packers,Jaguars,0.68917665,0.211458305,0.828287645,0.215748676
10/28/2012,Cowboys,Giants,0.604214391,0.192015607,0.59861095,0.177445803
10/28/2012,Steelers,Redskins,0.353173366,0.17466992,0.654316819,0.186000672
10/28/2012,Lions,Seahawks,0.743635943,0.227830413,0.923311791,0.251201264
10/28/2012,Broncos,Saints,0.632176286,0.199779639,0.41104322,0.159468141
10/29/2012,Cardinals,49ers,0.429183494,0.124921954,0.474600932,0.164175901
11/1/2012,Chargers,Chiefs,0.531230147,0.172786707,0.5413677,0.188535642
11/4/2012,Redskins,Panthers,0.47631113,0.124037865,0.333308271,0.110134052
11/4/2012,Jaguars,Lions,0.415169137,0.172107924,0.414415758,0.174440398
11/4/2012,Browns,Ravens,0.335427433,0.11289725,0.151448327,0.092887941
11/4/2012,Falcons,Cowboys,0.416732669,0.159402869,0.473325576,0.136329213
11/4/2012,Giants,Steelers,0.565213228,0.149630817,0.551132689,0.138636314
11/4/2012,Titans,Bears,0.450340657,0.148298037,0.323508998,0.161442075
11/4/2012,Texans,Bills,0.429020164,0.172770202,0.581195646,0.203919968
11/4/2012,Colts,Dolphins,0.700468684,0.195058872,0.332654515,0.151362318
11/4/2012,Bengals,Broncos,0.508504257,0.20870895,0.473943193,0.152269317
11/4/2012,Seahawks,Vikings,0.328627857,0.113520735,0.358064574,0.110892856
11/4/2012,Packers,Cardinals,0.586952662,0.173368253,0.729863225,0.190293864
11/4/2012,Raiders,Buccaneers,0.524107307,0.184726202,0.395206329,0.159072044
11/5/2012,Saints,Eagles,0.545515483,0.208081492,0.991223858,0.21018319
11/8/2012,Jaguars,Colts,0.338781755,0.147673707,0.354959999,0.148080987
11/11/2012,Dolphins,Titans,0.369628169,0.129284386,0.422308925,0.15315616
11/11/2012,Bears,Texans,0.387752385,0.113206432,0.315602101,0.12202504
11/11/2012,Panthers,Broncos,0.645635855,0.157707005,0.590886278,0.169476196
11/11/2012,Eagles,Cowboys,0.428189905,0.116284484,0.557751914,0.154603537
11/11/2012,49ers,Rams,0.302462217,0.135536628,0.358522408,0.090370182
11/11/2012,Seahawks,Jets,0.250123449,0.093358329,0.292755028,0.092570022
11/11/2012,Bengals,Giants,0.441429903,0.182519845,0.375469497,0.12000285
11/11/2012,Saints,Falcons,0.473416312,0.169610064,0.874706616,0.184803262
11/11/2012,Vikings,Lions,0.485059654,0.120360491,0.432901382,0.145576915
11/11/2012,Buccaneers,Chargers,0.712087167,0.145866835,0.302508035,0.162750886
11/11/2012,Patriots,Bills,0.551874503,0.16056601,0.872728918,0.183890673
11/11/2012,Ravens,Raiders,0.329194526,0.093163607,0.459490882,0.17442704
11/12/2012,Steelers,Chiefs,0.232206897,0.120301785,0.439302074,0.129863638
11/15/2012,Bills,Dolphins,0.530539534,0.136392819,0.273469152,0.10474981
11/18/2012,Chiefs,Bengals,0.285708528,0.092732983,0.116055014,0.036904355
11/18/2012,Steelers,Ravens,0.194132491,0.092799972,0.381661689,0.109526397
11/18/2012,Rams,Jets,0.374702965,0.108944406,0.18007271,0.074621828
11/18/2012,Raiders,Saints,0.364213039,0.133332151,0.259043988,0.107345955
11/18/2012,Lions,Packers,0.461620733,0.144420127,0.622108721,0.166396538
11/18/2012,Panthers,Buccaneers,0.536056831,0.133037997,0.486581488,0.137355753
11/18/2012,Falcons,Cardinals,0.276216172,0.113813237,0.321544974,0.079445538
11/18/2012,Cowboys,Browns,0.389481041,0.125752534,0.386082397,0.117783743
11/18/2012,Broncos,Chargers,0.396509205,0.120467242,0.219521712,0.081194491
11/18/2012,Redskins,Eagles,0.39919985,0.105949345,0.285936068,0.094433075
11/18/2012,Texans,Jaguars,0.301993409,0.116545179,0.409201101,0.140652148
11/18/2012,Patriots,Colts,0.449731754,0.135705566,0.760058605,0.158751052
11/19/2012,49ers,Bears,0.275092991,0.123272178,0.29129599,0.075235875
11/22/2012,Jets,Patriots,0.281650319,0.104352952,0.47216479,0.125506697
11/22/2012,Lions,Texans,0.390022467,0.125456574,0.566653192,0.151563747
11/22/2012,Cowboys,Redskins,0.339155857,0.106786647,0.305380793,0.095698424
11/25/2012,Chiefs,Broncos,0.259745401,0.084306079,0.074649575,0.023264355
11/25/2012,Chargers,Ravens,0.318910878,0.104933678,0.340785147,0.11749648
11/25/2012,Cardinals,Rams,0.202614519,0.063358798,0.265509017,0.094773876
11/25/2012,Colts,Bills,0.418025981,0.113374606,0.187924848,0.082889731
11/25/2012,Browns,Steelers,0.262539612,0.08590224,0.095204552,0.061807475
11/25/2012,Saints,49ers,0.328726052,0.109212276,0.584869691,0.123657632
11/25/2012,Buccaneers,Falcons,0.540748188,0.11241984,0.220114537,0.124148352
11/25/2012,Jaguars,Titans,0.220893367,0.099753666,0.262947324,0.102227733
11/25/2012,Dolphins,Seahawks,0.258246203,0.083444707,0.331967615,0.120844947
11/25/2012,Bears,Vikings,0.289501345,0.080909461,0.215341449,0.085684326
11/25/2012,Bengals,Raiders,0.318050124,0.130213487,0.263715429,0.083480579
11/25/2012,Giants,Packers,0.404384542,0.109810706,0.444367902,0.111805939
11/26/2012,Eagles,Panthers,0.293581171,0.07973935,0.399448752,0.111407343
11/29/2012,Falcons,Saints,0.202372772,0.089154298,0.184676496,0.049515853
12/2/2012,Jets,Cardinals,0.228908221,0.08113768,0.402938327,0.108972732
12/2/2012,Titans,Texans,0.230416913,0.089497907,0.17470965,0.084411598
12/2/2012,Chargers,Bengals,0.276963774,0.091068418,0.296968153,0.103781097
12/2/2012,Rams,49ers,0.239231644,0.0651364,0.091250814,0.04017575
12/2/2012,Dolphins,Patriots,0.221888745,0.071547483,0.274780083,0.096049523
12/2/2012,Raiders,Browns,0.247922394,0.088053559,0.201986306,0.082543163
12/2/2012,Bears,Seahawks,0.25049477,0.07042216,0.182727593,0.071272666
12/2/2012,Ravens,Steelers,0.189878925,0.054062984,0.258570791,0.107034817
12/2/2012,Packers,Vikings,0.371231111,0.102127594,0.465932306,0.119001754
12/2/2012,Chiefs,Panthers,0.222853644,0.073427243,0.053581462,0.016380043
12/2/2012,Broncos,Buccaneers,0.286108222,0.083006925,0.168038982,0.0601386
12/2/2012,Lions,Colts,0.342625782,0.107636598,0.489894484,0.124320244
12/2/2012,Bills,Jaguars,0.400480537,0.105298973,0.199233674,0.068605726
12/2/2012,Cowboys,Eagles,0.266686208,0.091469131,0.279391153,0.087553944
12/3/2012,Redskins,Giants,0.275353208,0.074871727,0.209906776,0.069236165
12/6/2012,Raiders,Broncos,0.227868056,0.080930944,0.158017481,0.066656202
12/9/2012,Jaguars,Jets,0.132238561,0.057340962,0.193938436,0.072418635
12/9/2012,Bills,Rams,0.32591887,0.086235548,0.169010124,0.058351962
12/9/2012,Bengals,Cowboys,0.196816826,0.084933469,0.165949238,0.045487978
12/9/2012,Vikings,Bears,0.306384681,0.072505202,0.25191788,0.08601245
12/9/2012,Buccaneers,Eagles,0.427794179,0.084625382,0.159034219,0.088311954
12/9/2012,Steelers,Chargers,0.082914315,0.038187191,0.226649626,0.066669772
12/9/2012,49ers,Dolphins,0.183062631,0.077237482,0.165346653,0.045660469
12/9/2012,Packers,Lions,0.32659639,0.079322235,0.37005287,0.097731761
12/9/2012,Colts,Titans,0.234313369,0.070629344,0.131645854,0.053415454
12/9/2012,Browns,Chiefs,0.164964586,0.059590112,0.065793473,0.037790563
12/9/2012,Panthers,Falcons,0.293065378,0.074871068,0.294121502,0.085357026
12/9/2012,Redskins,Ravens,0.253119253,0.068826057,0.178922004,0.049610127
12/9/2012,Giants,Saints,0.202473813,0.067610665,0.298518698,0.072666464
12/9/2012,Seahawks,Cardinals,0.16430021,0.060164092,0.197019129,0.059478401
12/10/2012,Patriots,Texans,0.288382985,0.090074145,0.4536676,0.094457236
12/13/2012,Eagles,Bengals,0.149028042,0.042171249,0.246201188,0.070145374
12/16/2012,Chargers,Panthers,0.183065891,0.063165232,0.200010168,0.06854931
12/16/2012,Bears,Packers,0.186295343,0.051077859,0.10316297,0.044178517
12/16/2012,Raiders,Chiefs,0.19721129,0.068159542,0.13277253,0.057157802
12/16/2012,Ravens,Broncos,0.134039594,0.039113062,0.178477308,0.074883676
12/16/2012,Bills,Seahawks,0.273859202,0.072849713,0.142508384,0.049360874
12/16/2012,Browns,Redskins,0.138633263,0.050452103,0.060633663,0.034826863
12/16/2012,Rams,Vikings,0.189575019,0.048680089,0.063875554,0.029551
12/16/2012,Dolphins,Jaguars,0.187955037,0.060605642,0.180519451,0.063214301
12/16/2012,Cowboys,Steelers,0.200397922,0.066854413,0.197949313,0.063454611
12/16/2012,Texans,Colts,0.163683383,0.051012346,0.160853106,0.066469247
12/16/2012,Falcons,Giants,0.171727666,0.075653752,0.131073781,0.033471937
12/16/2012,Patriots,49ers,0.23732335,0.073512116,0.360858713,0.075613821
12/16/2012,Cardinals,Lions,0.105761998,0.038264595,0.127153307,0.048423191
12/16/2012,Saints,Buccaneers,0.215436662,0.069413338,0.360075355,0.079591256
12/17/2012,Titans,Jets,0.1558899,0.065935958,0.108332017,0.051677753
12/22/2012,Lions,Falcons,0.19410235,0.064690359,0.272245685,0.070405399
12/23/2012,Texans,Vikings,0.138014937,0.042717912,0.121796195,0.047970109
12/23/2012,Steelers,Bengals,0.058756213,0.020496361,0.144318321,0.043552311
12/23/2012,Chiefs,Colts,0.113138528,0.033168716,0.029724662,0.006699195
12/23/2012,Buccaneers,Rams,0.292042899,0.060417995,0.11150589,0.063253606
12/23/2012,Cardinals,Bears,0.072177069,0.031117705,0.117607059,0.044787738
12/23/2012,Jaguars,Patriots,0.100199362,0.045780931,0.128343309,0.049417158
12/23/2012,Panthers,Raiders,0.161827739,0.045109894,0.21306939,0.065270295
12/23/2012,Jets,Chargers,0.130469483,0.052221253,0.242797173,0.064007148
12/23/2012,Eagles,Redskins,0.137937008,0.039032761,0.202457088,0.059840743
12/23/2012,Dolphins,Bills,0.173939844,0.056086477,0.116117739,0.045765376
12/23/2012,Cowboys,Saints,0.147445975,0.04919967,0.170555447,0.052396484
12/23/2012,Ravens,Giants,0.124224885,0.036249108,0.138247575,0.063968272
12/23/2012,Broncos,Browns,0.186655667,0.048203009,0.105942316,0.036308893
12/23/2012,Seahawks,49ers,0.115145039,0.042980159,0.129718128,0.041760845
12/23/2012,Packers,Titans,0.227199198,0.048297475,0.23874977,0.066697192
12/30/2012,Falcons,Buccaneers,0.123504086,0.047073202,0.052294888,0.015646919
12/30/2012,Seahawks,Rams,0.08210468,0.033693255,0.107978795,0.032562149
12/30/2012,Bengals,Ravens,0.069863657,0.040835577,0.083353425,0.020849534
12/30/2012,Steelers,Browns,0.042046188,0.01276833,0.083881392,0.027915563
12/30/2012,Chargers,Raiders,0.10962506,0.038383218,0.135995708,0.046876466
12/30/2012,Lions,Bears,0.155189656,0.047523492,0.227804466,0.057030908
12/30/2012,49ers,Cardinals,0.120429861,0.042299722,0.131474053,0.036306553
12/30/2012,Patriots,Dolphins,0.151446117,0.049139695,0.243962849,0.052910192
12/30/2012,Bills,Jets,0.138726744,0.038447443,0.097848222,0.030122162
12/30/2012,Colts,Texans,0.116835817,0.028963993,0.080035054,0.036263896
12/30/2012,Redskins,Cowboys,0.15288757,0.037699514,0.081092743,0.02115566
12/30/2012,Vikings,Packers,0.122967487,0.031614355,0.151305998,0.04226801
12/30/2012,Broncos,Chiefs,0.160453415,0.031749529,0.085423278,0.027222603
12/30/2012,Titans,Jaguars,0.097458609,0.040207892,0.068608103,0.026207209
12/30/2012,Saints,Panthers,0.147478727,0.044919903,0.272139862,0.052755399
12/30/2012,Giants,Eagles,0.080522554,0.029268785,0.15710504,0.039678207
1/5/2013,Texans,Bengals,0.069450481,0.020303108,0.068468226,0.032292705
1/5/2013,Packers,Vikings,0.136354732,0.024693967,0.134496519,0.044681351
1/6/2013,Redskins,Seahawks,0.1185075,0.02320335,0.063579468,0.015726406
1/6/2013,Ravens,Colts,0.057576954,0.019770067,0.070592473,0.039967847
1/12/2013,Broncos,Ravens,0.099126786,0.021188106,0.054406781,0.01696885
1/12/2013,49ers,Packers,0.112228803,0.039419187,0.097110269,0.025363929
1/13/2013,Falcons,Seahawks,0.091423936,0.032041282,0.036904338,0.010639312
1/13/2013,Patriots,Texans,0.102233053,0.032826076,0.18849613,0.039589714
1/20/2013,Patriots,Ravens,0.057635573,0.018042059,0.125621782,0.026891275
1/20/2013,Falcons,49ers,0.073916419,0.024200289,0.011633677,0.002326735
2/3/2013,49ers,Ravens,0.051515887,0.014982543,0.03786428,0.007572856
9/5/2013,Broncos,Ravens,0.080468483,0.017771238,0.026557275,0.007762469
9/8/2013,Jaguars,Chiefs,0.063409632,0.027971281,0.08727573,0.030882688
9/8/2013,Panthers,Seahawks,0.117175199,0.033316456,0.102624159,0.033292882
9/8/2013,Steelers,Titans,0.039174671,0.011896326,0.066211962,0.020038685
9/8/2013,Browns,Dolphins,0.064388894,0.028972579,0.025867382,0.019303541
9/8/2013,Jets,Buccaneers,0.077914454,0.029696884,0.140167276,0.031975232
9/8/2013,Colts,Raiders,0.02373373,0.007911243,0.03633377,0.020445326
9/8/2013,Bills,Patriots,0.117294717,0.031843174,0.079246768,0.022123349
9/8/2013,Saints,Falcons,0.112311686,0.029291354,0.190772212,0.036595328
9/8/2013,Bears,Bengals,0.115818983,0.033127707,0.038311719,0.018714222
9/8/2013,Rams,Cardinals,0.1179227,0.030508385,0.039591601,0.019795801
9/8/2013,Lions,Vikings,0.108193331,0.035181972,0.200184808,0.049107797
9/8/2013,49ers,Packers,0.024589736,0.006147434,0,0
9/8/2013,Cowboys,Giants,0.115695684,0.036648749,0.1132931,0.033817353
9/9/2013,Redskins,Eagles,0.099075536,0.018776824,0.036365121,0.010081322
9/9/2013,Chargers,Texans,0.078354495,0.023881522,0.114758965,0.037715424
9/12/2013,Patriots,Jets,0.026348961,0.008782987,0.026348961,0.008782987
9/15/2013,Ravens,Browns,0,0,0,0
9/15/2013,Buccaneers,Saints,0.128825214,0.024201911,0.058759656,0.035241573
9/15/2013,Chiefs,Cowboys,0.023614604,0.011807302,0.02397419,0.005403182
9/15/2013,Raiders,Jaguars,0.060896887,0.027417247,0.024386051,0.015972979
9/15/2013,Colts,Dolphins,0.011214137,0.003738046,0.023003236,0.008137377
9/15/2013,Giants,Broncos,0.057498534,0.019166178,0.085710177,0.022586913
9/15/2013,Bills,Panthers,0.075162783,0.018284645,0.073944229,0.020643037
9/15/2013,Cardinals,Lions,0.036359356,0.015958737,0.061477419,0.016389386
9/15/2013,Seahawks,49ers,0.022363535,0.005590884,0,0
9/15/2013,Texans,Titans,0.023836844,0.007945615,0.011918422,0.005959211
9/15/2013,Eagles,Chargers,0.035777456,0.011985743,0.09773494,0.024562021
9/15/2013,Falcons,Rams,0.011438453,0.003812818,0,0
9/15/2013,Bears,Vikings,0.096737388,0.02523681,0.024390336,0.006097584
9/15/2013,Packers,Redskins,0.023934204,0.004786841,0.023934204,0.007978068
9/16/2013,Bengals,Steelers,0.024089782,0.024089782,0.012225551,0.004075184
9/19/2013,Eagles,Chiefs,0.447352956,0.150720386,0.268127641,0.121850385
9/22/2013,49ers,Colts,0.758041086,0.189510271,0.568530814,0.113706163
9/22/2013,Titans,Chargers,0.25899729,0.121225822,0.239221608,0.06222793
9/22/2013,Redskins,Lions,0.237178561,0.110005346,0.417130892,0.139043631
9/22/2013,Patriots,Buccaneers,0.392086061,0.196043031,0.392086061,0.078417212
9/22/2013,Steelers,Bears,0.227238436,0.056809609,0.237207648,0.116111521
9/22/2013,Jets,Bills,0.46673862,0.160670576,0.258101985,0.119197332
9/22/2013,Dolphins,Falcons,0.267037066,0.121283777,0.257013442,0.128703237
9/22/2013,Vikings,Browns,0.624540361,0.10409006,0.425928044,0.211369388
9/22/2013,Ravens,Texans,0.365308752,0.182654376,0.547963128,0.109592626
9/22/2013,Cowboys,Rams,0.701929117,0.142947787,0.454750842,0.118589414
9/22/2013,Saints,Cardinals,0.508051903,0.125413336,0.279953022,0.086452694
9/22/2013,Bengals,Packers,0.631209795,0.216943008,0.424076402,0.210403265
9/22/2013,Panthers,Giants,0.05924063,0.016281388,0.25651527,0.228444553
9/22/2013,Seahawks,Jaguars,0.19746312,0.19746312,0,0
9/23/2013,Broncos,Raiders,0.662194706,0.130747683,0.417785521,0.207201502
9/26/2013,Rams,49ers,0.576898026,0.220195244,0.934576203,0.237775063
9/29/2013,Jaguars,Colts,0.731000804,0.220308539,0.185476955,0.092738478
9/29/2013,Buccaneers,Cardinals,0.202639238,0.094208467,0.558982378,0.312500568
9/29/2013,Raiders,Redskins,0.55943769,0.279718845,0.551216739,0.159039414
9/29/2013,Browns,Bengals,0.561134646,0.216357524,0.180012474,0.090006237
9/29/2013,Texans,Seahawks,1.021159732,0.342096934,1.199904803,0.342096934
9/29/2013,Bills,Ravens,0.578057896,0.140404505,0.755752794,0.311768058
9/29/2013,Falcons,Patriots,0.685953948,0.185407355,0.680004516,0.198830437
9/29/2013,Chargers,Cowboys,0.919165881,0.275475972,1.107391316,0.280963402
9/29/2013,Chiefs,Giants,0.18566478,0.09283239,0.909166311,0.364943697
9/29/2013,Vikings,Steelers,0.875378975,0.175690649,0.345232754,0.172616377
9/29/2013,Titans,Jets,0.943407682,0.280910006,0.561820011,0.233781084
9/29/2013,Lions,Bears,0.576831484,0.230814043,0.755690887,0.283130613
9/29/2013,Broncos,Eagles,0.68574973,0.160876125,0.694428276,0.287898691
9/30/2013,Saints,Dolphins,0.569636837,0.280105733,0.196531945,0.065510648
10/3/2013,Browns,Bills,0.955489513,0.278638135,0.640793723,0.238920571
10/6/2013,Bengals,Patriots,0.919015374,0.382869126,0.929787763,0.385223735
10/6/2013,Titans,Chiefs,1.108373941,0.342303386,0.63023326,0.249906729
10/6/2013,Bears,Saints,0.302390614,0.151195307,1.253222213,0.32678065
10/6/2013,Giants,Eagles,1.109074901,0.344331255,0.614069073,0.143824781
10/6/2013,Cardinals,Panthers,0.94994161,0.331040044,0.472168863,0.196753088
10/6/2013,Packers,Lions,1.027531279,0.275207005,1.195789831,0.25538449
10/6/2013,Dolphins,Ravens,0.789970098,0.219111017,1.109233199,0.394985049
10/6/2013,Raiders,Chargers,1.109435416,0.337700801,0.783910056,0.240452597
10/6/2013,49ers,Texans,1.465841384,0.329701391,0.578208949,0.237460345
10/6/2013,Rams,Jaguars,0.95439605,0.278319261,0.937793783,0.356523019
10/6/2013,Colts,Seahawks,0.914800601,0.410783759,1.07903695,0.343779809
10/6/2013,Cowboys,Broncos,0.928873657,0.409442057,0.945413345,0.251174303
10/7/2013,Falcons,Jets,1.062899425,0.31672806,0.902090195,0.235006364
10/10/2013,Bears,Giants,0.558193627,0.190976029,1.389749585,0.344535332
10/13/2013,Jets,Steelers,0.851226225,0.234957846,0.411045031,0.205522515
10/13/2013,Vikings,Panthers,1.236450653,0.311816709,0.77830804,0.245164747
10/13/2013,Texans,Rams,1.059921505,0.472362,1.059116905,0.308819801
10/13/2013,Ravens,Packers,0.381553217,0.156388081,0.892884972,0.259502826
10/13/2013,Browns,Lions,0.835116371,0.243535136,0.855059762,0.30715242
10/13/2013,Seahawks,Titans,0.547106532,0.2313062,1.093717925,0.319662229
10/13/2013,Buccaneers,Eagles,0.47529625,0.140397289,0.458763484,0.257261088
10/13/2013,Chiefs,Raiders,0.277579141,0.138789571,1.10773734,0.44080494
10/13/2013,Bills,Bengals,0.691725193,0.206654268,0.828990265,0.296397027
10/13/2013,Patriots,Saints,0.529553563,0.217315045,0.816132067,0.201195802
10/13/2013,Cowboys,Redskins,0.958812805,0.406863678,0.973271626,0.292974552
10/13/2013,49ers,Cardinals,1.434938138,0.429325038,0.924286112,0.347681222
10/13/2013,Broncos,Jaguars,1.089918195,0.273405748,1.811274184,0.456489778
10/14/2013,Chargers,Colts,0.961827759,0.322265134,1.236704744,0.345073318
10/17/2013,Cardinals,Seahawks,0.864929258,0.38641103,0.765741298,0.285681885
10/20/2013,Eagles,Cowboys,1.523965477,0.425204082,1.015213458,0.287737396
10/20/2013,Jaguars,Chargers,1.504183417,0.347668183,0.507057507,0.155742568
10/20/2013,Chiefs,Texans,0.380583302,0.156538074,1.115008493,0.41697462
10/20/2013,Titans,49ers,0.991966318,0.291635257,1.014113264,0.324910645
10/20/2013,Steelers,Ravens,0.986961777,0.284273249,0.708965453,0.276591328
10/20/2013,Dolphins,Bills,1.133344532,0.302224902,1.26458747,0.44358272
10/20/2013,Lions,Bengals,0.61505321,0.199266466,1.117585344,0.416410247
10/20/2013,Panthers,Rams,0.575215607,0.191738536,0.691179728,0.318109563
10/20/2013,Jets,Patriots,1.295637094,0.316327121,0.770750557,0.263147367
10/20/2013,Packers,Browns,1.338430946,0.493018911,1.182186291,0.262464215
10/20/2013,Falcons,Buccaneers,1.219461763,0.373412552,0.936008587,0.230526527
10/20/2013,Colts,Broncos,0.844984331,0.386190749,1.361578827,0.451535282
10/20/2013,Redskins,Bears,0.96160808,0.261647177,0.957784771,0.31926159
10/21/2013,Giants,Vikings,1.388468688,0.450694302,0.744879261,0.246344485
10/24/2013,Buccaneers,Panthers,0.772866061,0.243728179,0.621436488,0.396854431
10/27/2013,Eagles,Giants,1.486308157,0.442284417,1.156637145,0.340280999
