date,home,away,first_downs_opp_homeAvg,first_downs_homeAvg,third_downs_opp_homeAvg,third_downs_homeAvg,fourth_downs_opp_homeAvg,fourth_downs_homeAvg
11/20/2011,Bears,Chargers,18.83564929,18.40400602,5.117506881,4.451142038,3.042917233,2.122411387
11/20/2011,Ravens,Bengals,16.85871782,19.69564988,4.672761525,5.604856538,2.798365116,2.477690782
11/20/2011,Dolphins,Bills,18.8615898,18.22573694,6.057909994,3.672165265,4.032747863,1.640523405
11/20/2011,Packers,Buccaneers,20.20637724,21.60643947,5.088305081,5.930021297,3.46779191,2.435490904
11/20/2011,Lions,Panthers,18.80251889,19.25421551,4.182974401,4.255967515,2.287178697,2.133511039
11/21/2011,Patriots,Chiefs,22.80967041,24.38662387,5.682112953,5.714753293,2.898747929,3.659659873
11/24/2011,Lions,Packers,18.00091008,19.59510685,4.044873911,4.157641435,2.322361601,2.014917623
11/24/2011,Ravens,49ers,16.76748549,20.1915088,4.685148027,5.535804459,3.071749498,2.267558514
11/24/2011,Cowboys,Dolphins,19.85256744,20.24409916,5.030635297,4.876956485,3.159713047,3.111761402
11/27/2011,Chiefs,Steelers,19.03096616,17.89380949,5.201424204,5.349268463,2.615930761,3.14126211
11/27/2011,Chargers,Broncos,18.06121669,23.14104122,4.949991333,6.60694463,2.812310277,3.61418677
11/27/2011,Jaguars,Texans,16.66021531,15.91273844,5.525637056,4.727126773,3.59098501,2.598522306
11/27/2011,Seahawks,Redskins,20.39921507,16.76311964,5.985050967,4.191591681,3.477065058,2.828282229
11/27/2011,Colts,Panthers,22.24209173,16.45112342,6.520095666,4.826508124,3.393955823,2.358100749
11/27/2011,Rams,Cardinals,19.96274131,17.85640115,5.305172862,4.09998918,2.414252758,2.03035933
11/27/2011,Eagles,Patriots,19.23413624,22.87060574,4.709156568,5.478729679,1.748372916,3.61278927
11/27/2011,Titans,Buccaneers,21.82210836,16.81962182,6.73542856,4.901194882,3.177795519,3.042926949
11/27/2011,Bengals,Browns,17.61211755,17.57773352,4.855835604,5.264947464,2.582635247,2.39127218
11/27/2011,Falcons,Vikings,18.38040935,22.18666653,5.211487592,6.105782696,2.266900901,2.753755674
11/27/2011,Raiders,Bears,22.01169333,19.83241098,5.414384068,4.786688076,2.52850392,2.739606381
11/27/2011,Jets,Bills,18.10183226,18.4224586,4.240326946,5.409721188,2.165493528,3.070613747
11/28/2011,Saints,Giants,18.46039552,24.83305939,4.497563435,7.373320801,3.154246974,3.28543243
12/1/2011,Seahawks,Eagles,19.6907086,16.57609853,5.94937276,4.440789656,3.650141141,2.592867809
12/4/2011,Bears,Chiefs,18.7704725,18.24409695,4.989745465,4.524231987,2.489228532,2.682655564
12/4/2011,Browns,Ravens,18.2752634,17.77062836,5.64913624,5.911456162,2.806222016,3.970782751
12/4/2011,Texans,Falcons,16.58383975,21.62856761,3.901497618,6.330009993,2.495697384,3.823512522
12/4/2011,Bills,Titans,21.2264424,18.60266219,5.217084732,4.145135158,3.099469685,2.573129069
12/4/2011,Cardinals,Cowboys,22.85371477,17.55683682,4.804847678,3.53778497,2.822135298,1.682748171
12/4/2011,Redskins,Jets,17.90167252,18.32921849,5.168326006,4.809148249,3.07352079,2.266989949
12/4/2011,Buccaneers,Panthers,21.60692186,18.3468374,4.493889059,4.965857678,2.298096666,2.821864292
12/4/2011,49ers,Rams,17.88113163,17.69676851,4.60348839,4.241296863,2.016614972,2.85882923
12/4/2011,Saints,Lions,19.66655667,24.25245532,4.568645948,7.049754313,3.380784978,2.910195906
12/4/2011,Patriots,Colts,22.06119747,23.79694162,5.653004425,5.415544742,2.876695735,3.333438488
12/4/2011,Vikings,Broncos,20.86352476,18.09284357,5.712027927,5.243282798,3.194695436,2.7385323
12/4/2011,Dolphins,Raiders,18.19894853,18.19421792,5.355545702,4.20994458,3.272417959,2.59003002
12/4/2011,Steelers,Bengals,17.02020946,22.17172982,5.558247443,6.804946843,2.940707254,4.042432907
12/4/2011,Giants,Packers,19.19900992,19.65822603,4.986631986,4.787559566,2.477054665,2.64435609
12/5/2011,Jaguars,Chargers,16.87829509,16.58281482,5.365233688,4.980571605,3.598004171,2.359460961
12/8/2011,Steelers,Browns,16.82870042,21.83761278,5.638191124,6.440787896,3.274855113,3.709635366
12/11/2011,Dolphins,Eagles,18.20736326,18.19259515,5.033283317,4.072203173,3.115878314,2.383980788
12/11/2011,Broncos,Bears,20.41547617,17.74938208,4.730514723,4.075138797,2.984142108,1.678841558
12/11/2011,Titans,Saints,21.46045771,16.99612991,5.922168561,5.408444206,2.874395511,3.24637592
12/11/2011,Bengals,Texans,17.14806851,18.13187727,4.960154464,5.332352604,2.629684355,2.458144208
12/11/2011,Cardinals,49ers,21.7517745,17.47212383,4.658462963,3.589125723,2.836561266,1.546266509
12/11/2011,Panthers,Falcons,20.74315614,20.71559755,5.091433042,4.829726157,2.121144713,2.843446046
12/11/2011,Ravens,Colts,16.91863453,19.12761801,4.417176264,5.668148541,2.507144259,3.018225231
12/11/2011,Redskins,Patriots,17.61233349,18.74778445,5.26263749,4.675340333,3.338208063,2.069275271
12/11/2011,Lions,Vikings,18.5539482,20.77602454,3.769204308,4.398162735,1.938274158,2.597353706
12/11/2011,Cowboys,Giants,19.42282349,20.15603529,4.847993873,4.891299743,3.072193591,2.818974804
12/11/2011,Jets,Chiefs,17.83136585,18.84534579,4.302115824,5.167944553,2.100741471,3.009961274
12/11/2011,Chargers,Bills,18.58956433,22.09837477,5.272800958,6.324309964,3.06897981,3.353040981
12/11/2011,Jaguars,Buccaneers,16.01454413,16.28946784,5.034502963,4.968684501,3.221157902,2.644070662
12/11/2011,Packers,Raiders,20.32105329,21.6396023,5.129750799,5.708546765,3.013576368,2.963927343
12/12/2011,Seahawks,Rams,19.81509796,16.36270635,5.597560033,4.549809388,3.198558914,2.951570459
12/15/2011,Falcons,Jaguars,17.93251715,21.94410974,5.69708619,5.855502482,2.735809888,2.831536314
12/17/2011,Buccaneers,Cowboys,21.68145118,17.76767658,4.786733175,4.668490616,2.55098646,2.779299832
12/18/2011,Giants,Redskins,21.32940715,20.67343325,5.248141718,4.794007513,2.526192857,2.601786222
12/18/2011,Rams,Bengals,19.22599539,16.19123014,5.26882598,3.950174314,2.174002561,2.183953551
12/18/2011,Texans,Panthers,16.29966065,20.3352894,4.189491579,6.226556394,2.500716801,3.983162571
12/18/2011,Bears,Seahawks,18.13902795,17.56198466,5.06537442,4.192330324,2.42621459,2.238083055
12/18/2011,Chiefs,Packers,18.24546955,16.85249964,4.471965809,5.66303365,2.328499332,3.059254595
12/18/2011,Cardinals,Browns,21.56309913,17.31835167,4.580972799,3.647431018,2.616765048,1.762866544
12/18/2011,Vikings,Saints,20.38466675,18.28285428,5.542284172,5.288162144,3.175609948,2.916285411
12/18/2011,Bills,Dolphins,20.88335156,18.80246507,4.885465454,4.481333505,3.116458159,2.622431626
12/18/2011,Broncos,Patriots,20.88640348,17.22209492,4.84221559,3.952019224,3.27102024,1.46916474
12/18/2011,Colts,Titans,22.12034396,16.79989192,6.391019994,4.790890917,2.988076321,2.185112308
12/18/2011,Raiders,Lions,21.87125892,19.54926366,5.878605617,4.398800416,3.15831238,2.360071656
12/18/2011,Chargers,Ravens,18.36259579,21.86812773,5.603514741,6.14199397,3.572558594,3.090032601
12/18/2011,Eagles,Jets,19.14185123,22.1906996,4.914924508,5.31719589,2.230285269,3.120907672
12/19/2011,49ers,Steelers,16.89454804,17.23451484,4.73192039,4.072083278,2.316480651,2.813178236
12/22/2011,Colts,Texans,22.34004267,16.38904837,6.529267298,4.569592933,3.379979206,2.245854075
12/24/2011,Cowboys,Eagles,19.84330777,20.4677727,4.797548471,4.835065922,2.973104775,2.76615707
12/24/2011,Chiefs,Raiders,18.8127091,16.3728027,4.450340674,5.275806912,2.464531321,2.83423905
12/24/2011,Jets,Giants,17.43890963,19.13343045,4.183443343,4.986901895,2.164900053,2.899372473
12/24/2011,Seahawks,49ers,19.67704446,16.58079286,5.013161986,4.900985192,2.898050344,3.530701023
12/24/2011,Ravens,Browns,16.20445174,20.03820415,4.075421634,6.118115443,2.643805674,3.180677221
12/24/2011,Bengals,Cardinals,18.18087741,17.40317665,5.062177588,4.980240032,2.338994091,2.491709945
12/24/2011,Titans,Jaguars,21.26259818,17.13057974,6.390346262,4.774215571,2.93231129,2.905176224
12/24/2011,Redskins,Vikings,17.76339523,19.02208201,5.129103103,4.919544755,2.898029675,2.794112103
12/24/2011,Steelers,Rams,16.70277892,21.67818919,5.492708968,5.645160669,2.7823617,3.504579476
12/24/2011,Patriots,Dolphins,22.54881961,24.12392473,5.923348204,5.503514028,3.041590773,3.03522053
12/24/2011,Lions,Chargers,19.75253929,20.52200016,4.285445828,4.431860273,2.285585702,2.879485059
12/24/2011,Bills,Broncos,21.00280511,18.5919533,5.104654758,4.432776827,3.467366588,2.414450182
12/24/2011,Panthers,Buccaneers,19.93728223,21.11493172,5.317454859,4.975193905,2.168718036,2.933709244
12/25/2011,Packers,Bears,21.02524191,22.3422066,5.153897283,5.557545324,2.991227045,2.804305673
12/26/2011,Saints,Falcons,20.63501456,24.49712367,4.052488433,7.102687872,2.631044952,3.057812382
1/1/2012,Broncos,Chiefs,20.55681995,17.86198085,4.585991917,4.111765637,2.800084364,1.977679661
1/1/2012,Browns,Steelers,19.1579079,17.1626382,5.814192901,5.721908043,3.325215906,2.961800204
1/1/2012,Vikings,Bears,21.23070478,18.67964973,5.901786031,5.40664886,3.291089167,3.037238034
1/1/2012,Bengals,Ravens,18.16789528,17.59005556,4.830350608,4.826067068,2.302618442,2.31287219
1/1/2012,Jaguars,Colts,16.45274096,16.01626849,4.880984379,5.086865411,3.094645426,3.118941126
1/1/2012,Dolphins,Jets,18.52274473,17.87964372,4.273249375,4.121633937,2.524774911,2.629596741
1/1/2012,Texans,Titans,16.61051249,20.51337591,4.644042574,6.087802634,2.470556282,3.475349181
1/1/2012,Cardinals,Seahawks,20.3247827,17.54213343,4.46551544,3.975245387,2.283107651,2.390548051
1/1/2012,Raiders,Chargers,22.16449488,20.50678527,5.771705528,4.20784099,2.944976673,2.167675962
1/1/2012,Rams,49ers,19.23656354,16.48841926,5.308758591,3.72033316,2.504060117,2.101096192
1/1/2012,Giants,Cowboys,21.26342495,21.51251597,5.427028273,4.760771421,2.623712912,2.531421819
1/1/2012,Eagles,Redskins,17.88621408,21.64910303,4.609843801,5.191807867,2.124237878,3.003813539
1/1/2012,Saints,Panthers,19.90112643,25.53868057,4.035967314,7.256325035,2.716430585,2.838590349
1/1/2012,Packers,Lions,21.25981075,21.74922323,5.073963755,5.588195334,3.103009757,2.526239312
1/1/2012,Patriots,Bills,22.64418352,24.29486464,5.799781982,5.480526527,3.13484412,2.853007034
1/7/2012,Texans,Bengals,17.14150646,19.91352181,4.817587512,5.679704454,2.793383084,3.236651286
1/7/2012,Saints,Lions,20.22712966,25.61991701,4.39750553,7.434700586,2.503065349,3.323973469
1/8/2012,Giants,Falcons,21.34931256,20.66168705,5.31734458,4.732151315,2.765272085,2.334188095
1/8/2012,Broncos,Steelers,20.0248223,17.93033603,4.361577396,3.955200392,2.698115157,2.002766917
1/14/2012,49ers,Saints,16.55534431,17.16614772,4.835411966,3.890144506,2.352433379,2.755678369
1/14/2012,Patriots,Broncos,22.56172303,24.39868684,5.769728669,5.603214433,2.885047664,3.300578898
1/15/2012,Ravens,Texans,16.67071753,19.60603139,4.251230892,6.24804544,2.672900912,3.255128744
1/15/2012,Packers,Giants,21.59169726,21.63267928,5.149447462,5.589312837,2.895300532,2.732317986
1/22/2012,49ers,Giants,16.62901995,17.54769451,4.857812219,4.019656803,2.586303424,2.569971268
1/22/2012,Patriots,Ravens,22.7892658,24.80189721,5.336301367,5.653027423,2.850029827,3.502778698
2/5/2012,Patriots,Giants,22.26153465,25.33803164,5.49213839,5.420220721,2.782294145,3.503613963
9/5/2012,Giants,Cowboys,20.59429774,20.46620602,4.945057329,5.471950467,2.499456155,2.688463943
9/9/2012,Titans,Patriots,20.07148306,17.82706454,5.989466449,4.780095175,2.804732707,2.730095567
9/9/2012,Buccaneers,Panthers,22.32592808,16.66272163,5.032108112,4.516929531,2.609193187,2.887553251
9/9/2012,Browns,Eagles,18.84977151,17.2905148,5.930642546,5.707770714,3.612041079,2.759058968
9/9/2012,Cardinals,Seahawks,20.40635485,17.54030039,4.490364777,4.012251937,2.528102839,2.295276472
9/9/2012,Packers,49ers,22.44944783,22.07213255,5.06185947,5.589794329,2.720146228,3.022584025
9/9/2012,Chiefs,Falcons,18.12165488,17.7427261,4.392019859,5.050055855,2.000799224,2.923243218
9/9/2012,Vikings,Jaguars,21.50649511,18.74695144,5.701845083,5.309726928,3.294706343,2.780616052
9/9/2012,Lions,Rams,20.83630463,22.10148278,4.330158282,4.975751185,2.537038842,2.976785241
9/9/2012,Texans,Dolphins,17.38345176,19.84274361,4.980458591,5.647221423,2.403062865,3.560867219
9/9/2012,Broncos,Steelers,19.64859622,17.87113009,4.637561797,3.990994228,2.290980823,2.34039443
9/9/2012,Saints,Redskins,20.52640618,26.88029309,4.280703895,7.316671506,2.095503685,3.875131306
9/9/2012,Bears,Colts,18.30523326,17.31890874,5.05868374,4.11333075,2.618391444,1.994347702
9/9/2012,Jets,Bills,17.04520119,18.8492564,4.161774823,4.713991069,2.089594451,2.823786606
9/10/2012,Raiders,Chargers,22.52315959,19.88354961,5.580891374,4.065554645,2.948764676,1.994791676
9/10/2012,Ravens,Bengals,16.74466205,18.76723053,4.518015845,6.023926884,2.833743918,3.128600525
9/13/2012,Packers,Bears,22.27389564,22.22611419,5.317212291,5.591483747,2.504244269,3.293096264
9/16/2012,Jaguars,Texans,16.92838379,15.97472604,4.846007438,5.064396509,2.892152746,3.17303455
9/16/2012,Patriots,Cardinals,22.4704536,24.99154913,5.712677661,5.381561366,2.433960508,3.704907169
9/16/2012,Colts,Vikings,21.05247925,16.52796569,5.975110148,4.689209575,3.041849581,2.420141813
9/16/2012,Eagles,Ravens,17.91604854,21.78176081,4.801023844,5.190075219,2.169848028,2.992589669
9/16/2012,Seahawks,Cowboys,19.38256169,16.73899889,4.789689505,4.859802007,3.083785473,3.162727406
9/16/2012,Steelers,Jets,16.58514318,21.18840581,5.1587235,5.636289312,2.811709675,2.501443273
9/16/2012,49ers,Lions,17.46640727,17.44047987,5.01786639,3.810163503,2.142210392,2.597963375
9/16/2012,Rams,Redskins,19.23260075,16.50643848,5.023081852,3.996192064,2.194670996,2.193750024
9/16/2012,Bengals,Browns,17.95618802,18.14404318,4.92011526,5.174168182,2.320369768,2.688788117
9/16/2012,Dolphins,Raiders,19.32027381,17.88076755,4.536163939,4.503506101,2.726063946,2.865936066
9/16/2012,Bills,Chiefs,21.08396435,19.08707629,4.762469705,3.672871794,3.372996113,2.144295706
9/16/2012,Panthers,Saints,20.91011516,21.15418018,5.156025482,4.522992707,2.340510623,2.339947192
9/16/2012,Chargers,Titans,19.64933625,22.19115842,6.146551155,6.354069406,3.893146959,3.227315814
9/16/2012,Giants,Buccaneers,20.60984996,21.06680672,5.020812837,5.595119709,2.668961522,2.585404165
9/17/2012,Falcons,Broncos,18.31495375,21.00686272,6.042811611,5.97410079,3.638473991,2.477541773
9/20/2012,Panthers,Giants,20.24554834,20.1004932,5.087100058,3.984864444,2.943469079,1.822100656
9/23/2012,Chargers,Falcons,20.02394974,20.60281554,5.934022517,6.052187015,4.170807609,2.487301768
9/23/2012,Browns,Bills,20.35128716,16.04193411,6.516204041,4.863783525,2.847922429,2.721064342
9/23/2012,Cowboys,Buccaneers,18.02784966,19.89889394,4.781131672,4.767755482,3.416680287,2.05928516
9/23/2012,Colts,Jaguars,22.18700516,17.62641811,5.561058253,4.105986922,3.242711288,2.351536092
9/23/2012,Dolphins,Jets,19.29088974,17.21601319,5.076878588,3.963852966,3.671440691,2.232220746
9/23/2012,Bears,Rams,18.95526799,18.81273399,4.277554943,4.145295426,2.538819158,2.318051917
9/23/2012,Vikings,49ers,20.94790952,18.95592034,6.438735395,4.494811407,2.649740147,2.628603341
9/23/2012,Saints,Chiefs,20.64382216,26.27339988,4.204030279,6.134293644,1.96642941,3.271952756
9/23/2012,Broncos,Texans,20.18047589,18.05502969,5.79877675,4.349718903,2.111420576,2.794771234
9/23/2012,Cardinals,Eagles,19.84048145,17.82208216,4.527275562,3.976611481,1.830746131,2.735893086
9/23/2012,Ravens,Patriots,17.92933037,20.19544325,4.455072076,5.596655987,2.780651537,2.960999924
9/23/2012,Redskins,Bengals,19.8061136,20.03745716,4.27415974,4.830387713,2.705254818,2.117965076
9/23/2012,Raiders,Steelers,21.18488092,20.61959404,5.580066076,4.515854195,2.128629968,3.04350012
9/23/2012,Titans,Lions,21.19977464,17.33035085,5.922059188,4.917931202,2.362628783,3.032954651
9/24/2012,Seahawks,Packers,19.17566496,16.99063975,4.428354923,4.898885794,3.096386797,2.466535536
9/27/2012,Ravens,Browns,19.26512612,19.73064623,4.933158839,5.283479059,3.583226564,2.341459489
9/30/2012,Jets,49ers,18.17585638,18.78715774,5.378280498,5.426932488,3.251253355,3.449156683
9/30/2012,Jaguars,Bengals,19.54134803,15.73613846,4.927136698,4.81408731,2.378337176,2.170115105
9/30/2012,Lions,Vikings,20.86079275,21.87963707,4.302607137,5.060311611,2.54584456,2.647707645
9/30/2012,Rams,Seahawks,20.61547266,17.25992085,4.659098433,4.537564924,2.129728647,2.647865116
9/30/2012,Eagles,Giants,16.69277713,23.18825601,4.138833542,6.049282021,1.763591606,3.363015482
9/30/2012,Chiefs,Chargers,17.97533515,19.59852652,4.62980231,6.055749829,2.35242385,3.611265137
9/30/2012,Buccaneers,Redskins,22.69582176,16.67275987,4.177431165,4.132097163,2.465046712,2.616008523
9/30/2012,Cardinals,Dolphins,20.76423709,17.54608424,4.587470308,3.996574493,2.424933217,2.234441902
9/30/2012,Packers,Saints,20.32460057,21.50999215,4.712726656,5.410073843,1.845996623,3.886466778
9/30/2012,Bills,Patriots,21.79747676,18.54794711,5.725525855,4.339232932,3.956776064,2.471292472
9/30/2012,Falcons,Panthers,20.04763178,21.22189676,6.558776534,5.65835886,4.523276501,2.487309156
9/30/2012,Broncos,Raiders,20.50230563,18.90123293,5.681418043,4.243837414,2.672068756,2.394828676
9/30/2012,Texans,Titans,15.15618692,20.73380197,3.69817279,6.310021006,1.702195059,3.487138465
10/1/2012,Cowboys,Bears,18.45829895,19.32722463,4.843892156,5.157284946,3.722386462,1.684691654
10/4/2012,Rams,Cardinals,20.5269858,16.45825794,4.556905787,4.306108453,2.419712614,2.237315905
10/7/2012,Jaguars,Bears,20.08717463,15.56564803,5.752355078,4.708179596,3.600653683,1.811089747
10/7/2012,Chiefs,Ravens,17.27298195,20.88215153,4.65838233,6.245243018,2.791464905,3.368786567
10/7/2012,Panthers,Seahawks,21.94682919,20.94580916,5.710495706,4.311498363,2.012098288,2.828711971
10/7/2012,Bengals,Dolphins,21.74269194,19.48890292,4.682779992,4.397808024,2.150422505,2.407716465
10/7/2012,Steelers,Eagles,17.08126487,20.78173877,4.917663523,6.968447477,2.663848766,3.21794352
10/7/2012,Redskins,Falcons,20.73378214,21.52889793,4.470858899,4.422188027,2.928842917,1.930891741
10/7/2012,Vikings,Titans,19.98264037,19.95294995,6.128848673,5.275269771,2.848619437,3.120182036
10/7/2012,Colts,Packers,21.6350868,17.45669426,5.826014834,4.647060903,2.842665072,3.205562266
10/7/2012,Patriots,Broncos,21.1933564,25.96969582,5.126078891,5.618864754,2.707665179,2.856190517
10/7/2012,Saints,Chargers,21.9829195,24.69499472,4.879428866,5.974967908,2.489522768,3.008043108
10/7/2012,Giants,Browns,19.51246297,22.18507492,4.294514611,5.516017833,2.037886485,2.818378882
10/7/2012,49ers,Bills,18.69659884,19.55200794,5.566444203,3.58167409,3.355421544,1.93732567
10/8/2012,Jets,Texans,18.92297312,19.16081991,6.12500629,5.523423281,4.327392556,3.062115329
10/11/2012,Titans,Steelers,23.32795125,16.76394717,6.005235037,4.282421698,3.416801369,2.693054344
10/14/2012,49ers,Giants,17.42498417,20.54578414,5.161764605,3.609545322,3.215386333,1.847333694
10/14/2012,Cardinals,Bills,20.03981073,17.58608068,4.903244696,4.229351261,1.926168979,2.982282834
10/14/2012,Dolphins,Rams,19.15025237,19.29693196,4.398925529,5.826421919,2.894358766,4.063820046
10/14/2012,Falcons,Raiders,19.48525169,22.23248142,5.964395427,5.94658955,3.924111516,2.553581798
10/14/2012,Eagles,Lions,16.96757476,21.94343825,4.110131008,5.563581352,2.2590181,3.040899898
10/14/2012,Seahawks,Patriots,18.7286038,17.23078004,5.258176679,4.077238185,2.530018676,2.410092631
