date,home,away,passing_yards_homeAvg,passing_yards_opp_homeAvg,pass_completion_rate_opp_homeAvg,pass_completion_rate_homeAvg
9/30/2012,Packers,Saints,283.1262,243.6584279,0.605677918,0.676090027
9/30/2012,Bills,Patriots,214.4031462,242.1103184,0.6280415,0.587996233
9/30/2012,Falcons,Panthers,259.1989146,233.272796,0.618255835,0.65007507
9/30/2012,Broncos,Raiders,178.1737777,232.7596428,0.617626043,0.543579472
9/30/2012,Texans,Titans,213.211299,167.4160468,0.518042668,0.644379625
10/1/2012,Cowboys,Bears,259.9766736,214.3238797,0.652057383,0.663997447
10/4/2012,Rams,Cardinals,183.0355893,219.0886689,0.622435315,0.581184235
10/7/2012,Jaguars,Bears,141.3050738,234.0769168,0.645212431,0.511087972
10/7/2012,Chiefs,Ravens,221.3178773,208.2628679,0.570983135,0.594807986
10/7/2012,Panthers,Seahawks,247.1639658,248.4874376,0.662628824,0.632388779
10/7/2012,Bengals,Dolphins,248.684211,233.4303076,0.641141589,0.633619601
10/7/2012,Steelers,Eagles,245.3506475,182.4245248,0.538003349,0.640077776
10/7/2012,Redskins,Falcons,231.4821644,277.2146199,0.62922701,0.631326136
10/7/2012,Vikings,Titans,207.5240552,229.028616,0.665947999,0.626759911
10/7/2012,Colts,Packers,208.202011,239.6581014,0.700591007,0.578042554
10/7/2012,Patriots,Broncos,287.6735114,262.9817622,0.619926595,0.664013911
10/7/2012,Saints,Chargers,322.0730603,268.0408994,0.622547421,0.642345105
10/7/2012,Giants,Browns,313.8368277,253.0699511,0.6169385,0.639744921
10/7/2012,49ers,Bills,194.8215868,235.7926184,0.595622347,0.641039818
10/8/2012,Jets,Texans,216.49646,209.0777129,0.564354685,0.544994947
10/11/2012,Titans,Steelers,245.7590053,260.7663587,0.693525539,0.611442365
10/14/2012,49ers,Giants,186.6092757,218.4513874,0.578753509,0.626908057
10/14/2012,Cardinals,Bills,211.1853475,239.7442358,0.566649964,0.584118568
10/14/2012,Dolphins,Rams,217.2114309,269.2562313,0.568255605,0.57622417
10/14/2012,Falcons,Raiders,267.1049386,217.3675739,0.603205903,0.660105561
10/14/2012,Eagles,Lions,266.498004,210.5773461,0.566313173,0.591845652
10/14/2012,Seahawks,Patriots,159.1736737,216.0971323,0.582867692,0.60320984
10/14/2012,Texans,Packers,218.1377191,183.9914412,0.529872313,0.6437192
10/14/2012,Ravens,Cowboys,260.5740612,247.9655928,0.581393727,0.618188044
10/14/2012,Browns,Bengals,215.9478767,242.7159925,0.603259913,0.553779858
10/14/2012,Jets,Colts,197.2296612,195.5132447,0.559971353,0.53247693
10/14/2012,Buccaneers,Chiefs,186.9648219,293.8680144,0.641855291,0.56788102
10/14/2012,Redskins,Vikings,244.0520537,280.3279911,0.628624042,0.647987232
10/15/2012,Chargers,Broncos,237.9820902,239.0738418,0.626844997,0.675147716
10/18/2012,49ers,Seahawks,200.8720934,201.1102673,0.582040889,0.644115184
10/21/2012,Panthers,Cowboys,237.5829856,255.8289283,0.656986555,0.627256904
10/21/2012,Colts,Browns,244.5841878,222.523718,0.657849088,0.562309348
10/21/2012,Bengals,Steelers,244.8199273,220.9044472,0.647645378,0.632823515
10/21/2012,Rams,Packers,177.3351356,212.4605641,0.624933054,0.547309831
10/21/2012,Vikings,Cardinals,203.6485769,232.6211556,0.646211693,0.640660442
10/21/2012,Raiders,Jaguars,258.7437683,270.2355154,0.637310533,0.612463962
10/21/2012,Giants,Redskins,305.0379973,255.3826857,0.618307963,0.636064582
10/21/2012,Buccaneers,Saints,202.5424122,298.5141188,0.657314544,0.573688144
10/21/2012,Patriots,Jets,282.2411655,280.9330269,0.623543244,0.668772011
10/21/2012,Bills,Titans,216.1736523,260.3863206,0.643079506,0.592699855
10/21/2012,Texans,Ravens,218.5785631,188.474636,0.517599978,0.624263929
10/22/2012,Bears,Lions,193.6926361,250.1399906,0.61531232,0.56986626
10/25/2012,Vikings,Buccaneers,219.3174389,223.8815634,0.661108291,0.645246292
10/28/2012,Browns,Chargers,225.6879351,260.9477817,0.621670872,0.565699338
10/28/2012,Rams,Patriots,193.4585393,202.2797914,0.638441628,0.563056588
10/28/2012,Jets,Dolphins,185.0578202,207.4982766,0.545397518,0.528774959
10/28/2012,Titans,Colts,241.547275,275.1101721,0.689902145,0.600914128
10/28/2012,Chiefs,Raiders,214.1400282,197.8399839,0.584301248,0.597366986
10/28/2012,Eagles,Falcons,252.2872887,212.4486762,0.567213329,0.599751127
10/28/2012,Bears,Panthers,206.4373602,233.5173992,0.600073514,0.575455856
10/28/2012,Packers,Jaguars,269.9775333,254.355587,0.586135733,0.671587199
10/28/2012,Cowboys,Giants,272.0955606,208.1306712,0.629848029,0.680179233
10/28/2012,Steelers,Redskins,270.5198768,195.2026437,0.5777773,0.637501295
10/28/2012,Lions,Seahawks,316.9042033,247.129182,0.640478628,0.629923864
10/28/2012,Broncos,Saints,232.4595705,221.2182087,0.614267511,0.582406892
10/29/2012,Cardinals,49ers,205.8493422,215.5809398,0.535787476,0.563091082
11/1/2012,Chargers,Chiefs,241.2999294,259.512541,0.646543592,0.663003791
11/4/2012,Redskins,Panthers,230.3436247,301.3381346,0.642861651,0.671334666
11/4/2012,Jaguars,Lions,142.575819,249.7929324,0.629706084,0.530161364
11/4/2012,Browns,Ravens,228.3417671,251.4078203,0.616000431,0.569297993
11/4/2012,Falcons,Cowboys,273.4035761,226.1079314,0.614232371,0.660797747
11/4/2012,Giants,Steelers,295.9507369,251.864104,0.63083392,0.628184409
11/4/2012,Titans,Bears,236.2612668,267.2623122,0.699973792,0.61068733
11/4/2012,Texans,Bills,216.5723737,205.5949817,0.535300504,0.621666608
11/4/2012,Colts,Dolphins,239.9667898,210.8819301,0.647615862,0.556367072
11/4/2012,Bengals,Broncos,258.4687285,221.1217709,0.641183191,0.640356358
11/4/2012,Seahawks,Vikings,171.7901632,211.8853141,0.566836372,0.59280767
11/4/2012,Packers,Cardinals,275.4001394,255.1048838,0.590177892,0.687714227
11/4/2012,Raiders,Buccaneers,270.7775456,250.8324075,0.626053784,0.614413886
11/5/2012,Saints,Eagles,343.4681624,297.7730993,0.641131492,0.650697777
11/8/2012,Jaguars,Colts,158.4372123,239.2003429,0.626219778,0.535172013
11/11/2012,Dolphins,Titans,201.8122225,267.3236584,0.574242847,0.596942904
11/11/2012,Bears,Texans,188.7165873,238.8904827,0.588639221,0.583558673
11/11/2012,Panthers,Broncos,224.6026459,237.00806,0.680261269,0.586180462
11/11/2012,Eagles,Cowboys,245.4345637,226.0717726,0.578151456,0.598803675
11/11/2012,49ers,Rams,198.9905247,190.0459841,0.55708928,0.639809342
11/11/2012,Seahawks,Jets,177.0984098,221.9839555,0.579946646,0.605424892
11/11/2012,Bengals,Giants,242.4821003,226.4242654,0.6509984,0.624270958
11/11/2012,Saints,Falcons,326.0424803,298.5287816,0.653376769,0.635913031
11/11/2012,Vikings,Lions,203.1169062,227.9027189,0.65377947,0.619129439
11/11/2012,Buccaneers,Chargers,245.298412,287.4088482,0.644895643,0.563456054
11/11/2012,Patriots,Bills,292.4258758,281.7212769,0.624424006,0.657827015
11/11/2012,Ravens,Raiders,235.1698302,240.8026889,0.612501183,0.599151102
11/12/2012,Steelers,Chiefs,264.99834,182.0177654,0.552970663,0.656816997
11/15/2012,Bills,Dolphins,208.6749634,238.4688847,0.633972923,0.609940806
11/18/2012,Chiefs,Bengals,204.300151,211.1935015,0.608866053,0.603292088
11/18/2012,Steelers,Ravens,258.1039258,176.2047346,0.53936886,0.663773252
11/18/2012,Rams,Jets,200.9599391,228.0956848,0.658041486,0.585998075
11/18/2012,Raiders,Saints,279.0103172,241.4805815,0.629258263,0.608038824
11/18/2012,Lions,Packers,311.1638488,230.9677312,0.64379499,0.640299718
11/18/2012,Panthers,Buccaneers,222.0446191,229.6145778,0.669624461,0.58493632
11/18/2012,Falcons,Cardinals,278.3706259,226.8568872,0.622419605,0.67791468
11/18/2012,Cowboys,Browns,286.3808687,218.7360087,0.621920194,0.676648747
11/18/2012,Broncos,Chargers,259.8283417,224.8026546,0.602470194,0.647126354
11/18/2012,Redskins,Eagles,223.4065554,293.0909698,0.653399842,0.651450099
11/18/2012,Texans,Jaguars,222.2060454,200.0531488,0.543767659,0.628944726
11/18/2012,Patriots,Colts,294.753138,275.6310396,0.636419398,0.656580218
11/19/2012,49ers,Bears,199.9655887,196.7863478,0.561813428,0.673246472
11/22/2012,Jets,Patriots,195.3875321,202.5485996,0.564831568,0.53861373
11/22/2012,Lions,Texans,313.1502574,228.9530138,0.65598088,0.645663265
11/22/2012,Cowboys,Redskins,278.6374394,225.3325655,0.628579183,0.6837718
11/25/2012,Chiefs,Broncos,198.983415,205.7955843,0.600075206,0.585728543
11/25/2012,Chargers,Ravens,238.9396164,236.1560448,0.63380963,0.689370738
11/25/2012,Cardinals,Rams,220.6686588,194.4084938,0.560477671,0.575851473
11/25/2012,Colts,Bills,260.8378643,226.7003134,0.643172779,0.589881427
11/25/2012,Browns,Steelers,213.0861613,234.053949,0.611528324,0.551692435
11/25/2012,Saints,49ers,314.5432016,308.1411627,0.645048974,0.647834117
11/25/2012,Buccaneers,Falcons,240.6321271,304.5329573,0.662722808,0.581288525
11/25/2012,Jaguars,Titans,179.568093,243.8938204,0.638631906,0.560450306
11/25/2012,Dolphins,Seahawks,210.4308044,270.0389628,0.563608767,0.595160606
11/25/2012,Bears,Vikings,182.8819747,217.4374412,0.578391879,0.590923441
11/25/2012,Bengals,Raiders,242.2027266,227.7871426,0.66259571,0.629443159
11/25/2012,Giants,Packers,268.1144303,261.9212666,0.632730876,0.597796718
11/26/2012,Eagles,Panthers,246.1125876,223.3483557,0.613641306,0.601116826
11/29/2012,Falcons,Saints,295.3911275,215.4888756,0.606655611,0.670734279
12/2/2012,Jets,Cardinals,192.8859095,199.4018078,0.561510883,0.561004684
12/2/2012,Titans,Texans,220.5810383,256.6977603,0.691775723,0.601514851
12/2/2012,Chargers,Bengals,235.8855827,237.6840385,0.630534252,0.681229556
12/2/2012,Rams,49ers,208.0632496,216.0187685,0.675259773,0.589439734
12/2/2012,Dolphins,Patriots,203.4942405,258.1868955,0.568297528,0.585823348
12/2/2012,Raiders,Browns,289.2637366,251.4486554,0.644167834,0.606701542
12/2/2012,Bears,Seahawks,169.8687551,218.4398419,0.590438409,0.596317424
12/2/2012,Ravens,Steelers,226.8985217,239.9145492,0.595368272,0.606318921
12/2/2012,Packers,Vikings,253.811924,257.8734455,0.564919644,0.659180747
12/2/2012,Chiefs,Panthers,195.4749764,205.1741045,0.601639883,0.583701206
12/2/2012,Broncos,Buccaneers,267.6600832,222.3602786,0.602419468,0.657073575
12/2/2012,Lions,Colts,307.8234075,229.584129,0.663509602,0.624303364
12/2/2012,Bills,Jaguars,213.8877862,226.8438475,0.618019085,0.614514477
12/2/2012,Cowboys,Eagles,277.8861094,221.5655229,0.621119772,0.687852304
12/3/2012,Redskins,Giants,217.2250213,274.1554956,0.621519161,0.675602785
12/6/2012,Raiders,Broncos,272.7695965,247.9206826,0.636290942,0.603049288
12/9/2012,Jaguars,Jets,203.7662914,270.6378192,0.648258494,0.569851053
12/9/2012,Bills,Rams,209.9144455,226.7350923,0.609266864,0.60683487
12/9/2012,Bengals,Cowboys,237.0674323,211.9983665,0.64537813,0.622270429
12/9/2012,Vikings,Bears,183.0248241,225.5595625,0.663847797,0.612049865
12/9/2012,Buccaneers,Eagles,242.6736429,302.0393105,0.668712993,0.584455162
12/9/2012,Steelers,Chargers,232.1838064,164.7528501,0.545085481,0.624729032
12/9/2012,49ers,Dolphins,200.9151334,194.7486391,0.586314036,0.678554293
12/9/2012,Packers,Lions,248.5840249,257.843121,0.563268514,0.647497509
12/9/2012,Colts,Titans,266.0524205,229.715305,0.631096392,0.582009599
12/9/2012,Browns,Chiefs,204.1802176,234.6644257,0.617363297,0.560872951
12/9/2012,Panthers,Falcons,226.6148226,224.7680067,0.67222948,0.583951524
12/9/2012,Redskins,Ravens,223.4592016,289.4725723,0.617955298,0.67878985
12/9/2012,Giants,Saints,255.5923869,247.3470178,0.631822319,0.593329373
12/9/2012,Seahawks,Cardinals,181.5221141,198.8232568,0.573945985,0.636782102
12/10/2012,Patriots,Texans,294.6703652,284.5690015,0.642028985,0.656259031
12/13/2012,Eagles,Bengals,229.3895836,232.8361597,0.664663167,0.607917961
12/16/2012,Chargers,Panthers,231.317341,241.421444,0.626563991,0.668805249
12/16/2012,Bears,Packers,177.0871102,216.6203588,0.587913375,0.616658981
12/16/2012,Raiders,Chiefs,278.8864189,257.5441697,0.643463035,0.60462709
12/16/2012,Ravens,Broncos,230.5238515,238.4997926,0.607024819,0.59150659
12/16/2012,Bills,Seahawks,201.9581981,222.4391708,0.59127351,0.599254658
12/16/2012,Browns,Redskins,217.7800597,245.8642369,0.618722137,0.570728112
12/16/2012,Rams,Vikings,207.2949571,221.64319,0.666992345,0.582914584
12/16/2012,Dolphins,Jaguars,204.2551928,251.7327175,0.589154059,0.579313321
12/16/2012,Cowboys,Steelers,291.9619058,230.1367331,0.630978058,0.689864688
12/16/2012,Texans,Colts,242.7923174,237.7100558,0.535174769,0.629580024
12/16/2012,Falcons,Giants,287.229395,231.5482762,0.605821285,0.6745816
12/16/2012,Patriots,49ers,287.3819039,273.988426,0.62207298,0.649617918
12/16/2012,Cardinals,Lions,198.3838364,194.6664756,0.551647833,0.541978493
12/16/2012,Saints,Buccaneers,301.7074354,284.8581322,0.627046395,0.6455744
12/17/2012,Titans,Jets,227.0336425,250.7718689,0.683177555,0.587568053
12/22/2012,Lions,Falcons,312.3346977,239.8142914,0.637159812,0.608008654
12/23/2012,Texans,Vikings,241.985347,241.7917036,0.540872003,0.627574485
12/23/2012,Steelers,Bengals,239.4586819,168.7917126,0.534248307,0.619431062
12/23/2012,Chiefs,Colts,183.757376,212.2993242,0.597412496,0.588609761
12/23/2012,Buccaneers,Rams,237.186166,301.4658917,0.666879151,0.55925653
12/23/2012,Cardinals,Bears,191.3360996,194.9988935,0.551428265,0.53898221
12/23/2012,Jaguars,Patriots,200.4190018,245.6098877,0.63554051,0.552111456
12/23/2012,Panthers,Raiders,230.8714388,230.2146841,0.687131763,0.588107852
12/23/2012,Jets,Chargers,183.9361477,194.1622541,0.544637305,0.5763135
12/23/2012,Eagles,Redskins,238.5276178,227.8526651,0.644538738,0.609226274
12/23/2012,Dolphins,Bills,198.7636325,244.8559696,0.607467866,0.572174895
12/23/2012,Cowboys,Saints,287.7101302,226.0257102,0.628469249,0.681296038
12/23/2012,Ravens,Giants,226.5155226,239.8531728,0.608488526,0.608426076
12/23/2012,Broncos,Browns,272.4868109,217.0964872,0.585686446,0.666836931
12/23/2012,Seahawks,49ers,192.4927845,194.097276,0.574147559,0.62800175
12/23/2012,Packers,Titans,241.5776508,244.3337636,0.555300379,0.651737908
12/30/2012,Falcons,Buccaneers,288.7502203,229.9379205,0.603122647,0.686843915
12/30/2012,Seahawks,Rams,193.6113723,194.4850901,0.570707271,0.628359916
12/30/2012,Bengals,Ravens,218.8636226,215.2353422,0.621052932,0.614593105
12/30/2012,Steelers,Browns,247.0836438,182.5430309,0.550068203,0.617403957
12/30/2012,Chargers,Raiders,217.5762016,242.4704479,0.616288245,0.659011415
12/30/2012,Lions,Bears,304.4670344,226.6761724,0.638547927,0.596125177
12/30/2012,49ers,Cardinals,199.3748736,210.3588767,0.582485909,0.678441426
12/30/2012,Patriots,Dolphins,297.8484965,265.9017735,0.61590879,0.636612112
12/30/2012,Bills,Jets,203.9066863,220.3760555,0.584292111,0.609272322
12/30/2012,Colts,Texans,260.7276137,240.9050487,0.635490188,0.554255766
12/30/2012,Redskins,Cowboys,226.2543896,277.2425769,0.628236115,0.669954326
12/30/2012,Vikings,Packers,163.4799398,248.2519115,0.65506167,0.613871435
12/30/2012,Broncos,Chiefs,266.0234673,219.2178326,0.577934723,0.663706469
12/30/2012,Titans,Jaguars,221.7288096,232.0374316,0.647456724,0.59260421
12/30/2012,Saints,Panthers,304.1466693,284.0577393,0.621894254,0.641506207
12/30/2012,Giants,Eagles,248.0912999,250.6038881,0.645735262,0.595170321
1/5/2013,Texans,Bengals,234.6805137,230.6290503,0.534724488,0.630234308
1/5/2013,Packers,Vikings,251.1005664,220.766591,0.546393959,0.656790093
1/6/2013,Redskins,Seahawks,223.1603682,282.1374992,0.631774054,0.672737495
1/6/2013,Ravens,Colts,233.3148831,227.107132,0.59980168,0.604317875
1/12/2013,Broncos,Ravens,273.4791377,211.8520661,0.577127606,0.668780871
1/12/2013,49ers,Packers,202.0875222,205.8952915,0.590694045,0.667509804
1/13/2013,Falcons,Seahawks,287.5783154,247.7333102,0.609210318,0.697524886
1/13/2013,Patriots,Texans,293.8890836,272.2824999,0.613604424,0.633127463
1/20/2013,Patriots,Ravens,291.8856506,267.0465705,0.610101903,0.630986256
1/20/2013,Falcons,49ers,281.515548,245.5932233,0.605414953,0.694096001
2/3/2013,49ers,Ravens,212.1472497,210.0629425,0.597026711,0.653644912
9/5/2013,Broncos,Ravens,278.2676367,197.6182661,0.566505655,0.678377964
9/8/2013,Jaguars,Chiefs,213.7637215,243.5631203,0.639224627,0.551987969
9/8/2013,Panthers,Seahawks,224.7196611,212.896255,0.680222751,0.588006836
9/8/2013,Steelers,Titans,241.8406547,187.9160609,0.553166481,0.607049687
9/8/2013,Browns,Dolphins,213.0684982,251.0162247,0.623354169,0.574212456
9/8/2013,Jets,Buccaneers,175.8749217,183.392498,0.544821978,0.568977574
9/8/2013,Colts,Raiders,250.8345899,234.9627048,0.621721341,0.542141644
9/8/2013,Bills,Patriots,204.855314,213.2263308,0.578421165,0.605954073
9/8/2013,Saints,Falcons,314.197075,296.1544536,0.622827563,0.644309762
9/8/2013,Bears,Bengals,179.0511554,210.7285113,0.594714323,0.597767398
9/8/2013,Rams,Cardinals,219.0729626,224.7228246,0.670291452,0.57356821
9/8/2013,Lions,Vikings,316.7284782,231.0830814,0.651378304,0.600158591
9/8/2013,49ers,Packers,212.4341372,221.5151208,0.605476948,0.66283111
9/8/2013,Cowboys,Giants,301.4805283,250.6141744,0.632121406,0.678239371
9/9/2013,Redskins,Eagles,211.6513362,274.5620728,0.625025841,0.659918087
9/9/2013,Chargers,Texans,210.0747963,236.2552578,0.615451746,0.64465331
9/12/2013,Patriots,Jets,297.0451056,271.2118151,0.615316129,0.622091331
9/15/2013,Ravens,Browns,239.2687942,240.5850605,0.592669012,0.591775872
9/15/2013,Buccaneers,Saints,250.2546231,288.9997082,0.652404299,0.555390861
9/15/2013,Chiefs,Cowboys,164.849968,219.4608849,0.601104927,0.565655535
9/15/2013,Raiders,Jaguars,252.636854,234.4941243,0.655596298,0.592479385
9/15/2013,Colts,Dolphins,253.9085354,236.5707742,0.613562545,0.539208328
9/15/2013,Giants,Broncos,234.1509888,252.4900024,0.642335744,0.587893075
9/15/2013,Bills,Panthers,206.6603439,212.0801488,0.569457494,0.596932453
9/15/2013,Cardinals,Lions,187.4006158,200.1101251,0.541785758,0.549704086
9/15/2013,Seahawks,49ers,203.5380718,199.7687701,0.572449927,0.641701728
9/15/2013,Texans,Titans,247.2078782,226.7906916,0.531614867,0.643163005
9/15/2013,Eagles,Chargers,237.2442979,214.4077503,0.632056988,0.603590252
9/15/2013,Falcons,Rams,286.3011744,253.9034862,0.622518088,0.694855877
9/15/2013,Bears,Vikings,185.2497816,214.0625839,0.59369195,0.596048296
9/15/2013,Packers,Redskins,254.0668175,215.0794054,0.531340363,0.663864234
9/16/2013,Bengals,Steelers,209.8626889,210.574635,0.620530437,0.599871262
9/19/2013,Eagles,Chiefs,224.5029764,235.521187,0.628470432,0.602074421
9/22/2013,49ers,Colts,254.4399522,241.7138261,0.600386973,0.661244433
9/22/2013,Titans,Chargers,185.5506484,225.0086642,0.644910774,0.57375905
9/22/2013,Redskins,Lions,224.7806244,249.1412826,0.616937158,0.637619634
9/22/2013,Patriots,Buccaneers,292.664441,247.3332927,0.623937466,0.60907518
9/22/2013,Steelers,Bears,217.037964,173.3265103,0.562194808,0.615831666
9/22/2013,Jets,Bills,186.1063663,185.8549823,0.525448327,0.573669863
9/22/2013,Dolphins,Falcons,208.3348509,243.8817318,0.576739341,0.593546174
9/22/2013,Vikings,Browns,179.1931887,269.9031911,0.651882759,0.599545444
9/22/2013,Ravens,Texans,257.5406822,274.3004344,0.597913453,0.585965296
9/22/2013,Cowboys,Rams,283.0125665,278.8663796,0.62684546,0.681211233
9/22/2013,Saints,Cardinals,323.1600809,290.2632377,0.622785806,0.666409925
9/22/2013,Bengals,Packers,223.5678472,217.8890024,0.622201733,0.639764643
9/22/2013,Panthers,Giants,204.0884447,241.239903,0.698051783,0.606956379
9/22/2013,Seahawks,Jaguars,222.6995314,183.3005285,0.596981566,0.66496103
9/23/2013,Broncos,Raiders,313.7199579,233.2927887,0.561120579,0.675282059
9/26/2013,Rams,49ers,261.5260054,263.4102472,0.691829014,0.602669387
9/29/2013,Jaguars,Colts,197.8548067,200.8981243,0.631001984,0.558987077
9/29/2013,Buccaneers,Cardinals,214.6401748,277.8506171,0.629319374,0.515095053
9/29/2013,Raiders,Redskins,217.133898,213.4527676,0.680062616,0.607946309
9/29/2013,Browns,Bengals,214.1364767,235.6251816,0.635275111,0.569018212
9/29/2013,Texans,Seahawks,267.0194468,203.9069217,0.52892684,0.645724827
